"payment_number";"contract_id";"transaction_date";"payment_id";"payment_date";"order_id";"park_id";"driver_id";"transaction_type";"transaction_id";"amount";"currency"
"4870";"95656/18";"2021-03-23 17:26:16";"230661904";"2021-03-24 05:00:00";"3b23f1a076472f30aa0a46982be2d3dd";"27926c42b4e64cb8bd63de55e8b55ab6";"605a0516e6644a8c8a323422b749ad6f";"Базовая комиссия без учёта скидок";"1032962150_8542191442";"-47,232";"RUB"
"4870";"95656/18";"2021-03-23 17:26:16";"230661904";"2021-03-24 05:00:00";"3b23f1a076472f30aa0a46982be2d3dd";"27926c42b4e64cb8bd63de55e8b55ab6";"605a0516e6644a8c8a323422b749ad6f";"Плата за использование Яндекс.Про";"1032962150_8542191443";"-1,2";"RUB"
"4870";"95656/18";"2021-03-23 17:26:16";"230661904";"2021-03-24 05:00:00";"3b23f1a076472f30aa0a46982be2d3dd";"27926c42b4e64cb8bd63de55e8b55ab6";"605a0516e6644a8c8a323422b749ad6f";"Платный найм";"1032962150_8542191444";"-7,872";"RUB"
"4870";"95656/18";"2021-03-23 17:26:16";"230661904";"2021-03-24 05:00:00";"3b23f1a076472f30aa0a46982be2d3dd";"27926c42b4e64cb8bd63de55e8b55ab6";"605a0516e6644a8c8a323422b749ad6f";"Дополнительная плата за программное обеспечение";"1032962150_8542191445";"-0,804";"RUB"
"4870";"95656/18";"2021-03-23 17:26:25";"230661904";"2021-03-24 05:00:00";"3b23f1a076472f30aa0a46982be2d3dd";"27926c42b4e64cb8bd63de55e8b55ab6";"605a0516e6644a8c8a323422b749ad6f";"Промокод";"1032962150_8542194592";"99";"RUB"
"4870";"95656/18";"2021-03-23 17:31:38";"230661904";"2021-03-24 05:00:00";"821cadbfa9052a6e88bf519d65c608b7";"27926c42b4e64cb8bd63de55e8b55ab6";"7313f00259f44a71989cc56a6eff8ddb";"Базовая комиссия без учёта скидок";"1032962150_8542305230";"-25,344";"RUB"
"4870";"95656/18";"2021-03-23 17:31:38";"230661904";"2021-03-24 05:00:00";"821cadbfa9052a6e88bf519d65c608b7";"27926c42b4e64cb8bd63de55e8b55ab6";"7313f00259f44a71989cc56a6eff8ddb";"Плата за использование Яндекс.Про";"1032962150_8542305231";"-1,2";"RUB"
"4870";"95656/18";"2021-03-23 17:31:38";"230661904";"2021-03-24 05:00:00";"821cadbfa9052a6e88bf519d65c608b7";"27926c42b4e64cb8bd63de55e8b55ab6";"7313f00259f44a71989cc56a6eff8ddb";"Платный найм";"1032962150_8542305232";"-4,224";"RUB"
"4870";"95656/18";"2021-03-23 17:31:38";"230661904";"2021-03-24 05:00:00";"821cadbfa9052a6e88bf519d65c608b7";"27926c42b4e64cb8bd63de55e8b55ab6";"7313f00259f44a71989cc56a6eff8ddb";"Дополнительная плата за программное обеспечение";"1032962150_8542305233";"-0,804";"RUB"
"4870";"95656/18";"2021-03-23 17:41:26";"230661904";"2021-03-24 05:00:00";"72567ccc6c791d53867be6bccf2f0c95";"27926c42b4e64cb8bd63de55e8b55ab6";"89c000b9bc46fdf6f68ef2574908cfa9";"Базовая комиссия без учёта скидок";"1032962150_8542516542";"-32,256";"RUB"
